Date,Mid
3/5/20,0.94521
3/4/20,0.95619
3/3/20,0.95552
3/2/20,0.95855
2/28/20,0.96437
2/27/20,0.96751
2/26/20,0.97665
2/25/20,0.97594
2/24/20,0.97891
2/21/20,0.97814
2/20/20,0.98391
2/19/20,0.98362
2/18/20,0.98311
2/17/20,0.98061
2/14/20,0.98205
2/13/20,0.97934
2/12/20,0.97808
2/11/20,0.97564
2/10/20,0.97711
2/7/20,0.97742
2/6/20,0.97469
2/5/20,0.97327
2/4/20,0.96897
2/3/20,0.96569
1/31/20,0.96271
1/30/20,0.96933
1/29/20,0.97298
1/28/20,0.97305
1/27/20,0.96931
1/24/20,0.97102
1/23/20,0.96882
1/22/20,0.96777
1/21/20,0.96863
1/20/20,0.96778
1/17/20,0.96745
1/16/20,0.96476
1/15/20,0.96408
1/14/20,0.96699
1/13/20,0.97055
1/10/20,0.97234
1/9/20,0.97298
1/8/20,0.97374
1/7/20,0.97013
1/6/20,0.96786
1/3/20,0.97222
1/2/20,0.97115
1/1/20,0.96695
12/31/19,0.96707
12/30/19,0.96919
12/27/19,0.9741
12/26/19,0.98104
12/25/19,0.97998
12/24/19,0.97938
12/23/19,0.98121
12/20/19,0.98251
12/19/19,0.97838
12/18/19,0.98034
12/17/19,0.97983
12/16/19,0.98222
12/13/19,0.98353
12/12/19,0.9844
12/11/19,0.98296
12/10/19,0.98427
12/9/19,0.98767
12/6/19,0.99007
12/5/19,0.98672
12/4/19,0.98824
12/3/19,0.98697
12/2/19,0.99114
11/29/19,0.99955
11/28/19,0.99819
11/27/19,0.99893
11/26/19,0.99689
11/25/19,0.99614
11/22/19,0.99677
11/21/19,0.99302
11/20/19,0.99062
11/19/19,0.99038
11/18/19,0.98949
11/15/19,0.98945
11/14/19,0.98778
11/13/19,0.98982
11/12/19,0.99301
11/11/19,0.99328
11/8/19,0.99671
11/7/19,0.99479
11/6/19,0.99268
11/5/19,0.9926
11/4/19,0.98767
11/1/19,0.98546
10/31/19,0.98618
10/30/19,0.98911
10/29/19,0.99381
10/28/19,0.99449
10/25/19,0.99393
10/24/19,0.99208
10/23/19,0.99001
10/22/19,0.98935
10/21/19,0.9854
10/18/19,0.98381
10/17/19,0.98766
10/16/19,0.99467
10/15/19,0.99864
10/14/19,0.99659
10/11/19,0.99653
10/10/19,0.99681
10/9/19,0.99584
10/8/19,0.99293
10/7/19,0.99466
10/4/19,0.99513
10/3/19,0.9987
10/2/19,0.99678
10/1/19,0.99322
9/30/19,0.99755
9/27/19,0.99058
9/26/19,0.99329
9/25/19,0.99135
9/24/19,0.98512
9/23/19,0.98971
9/20/19,0.99078
9/19/19,0.99237
9/18/19,0.99719
9/17/19,0.99296
9/16/19,0.99255
9/13/19,0.98994
9/12/19,0.9903
9/11/19,0.99274
9/10/19,0.9917
9/9/19,0.99198
9/6/19,0.98717
9/5/19,0.98582
9/4/19,0.98063
9/3/19,0.98672
9/2/19,0.99048
8/30/19,0.98928
8/29/19,0.98642
8/28/19,0.98129
8/27/19,0.98109
8/26/19,0.97852
8/23/19,0.97404
8/22/19,0.98358
8/21/19,0.98228
8/20/19,0.97767
8/19/19,0.98153
8/16/19,0.97805
8/15/19,0.97627
8/14/19,0.97314
8/13/19,0.9765
8/12/19,0.96916
8/9/19,0.97247
8/8/19,0.97458
8/7/19,0.97547
8/6/19,0.97666
8/5/19,0.97337
8/2/19,0.98215
8/1/19,0.99027
7/31/19,0.99388
7/30/19,0.99005
7/29/19,0.99155
7/26/19,0.99322
7/25/19,0.99074
7/24/19,0.98463
7/23/19,0.98517
7/22/19,0.98192
7/19/19,0.98154
7/18/19,0.98136
7/17/19,0.98742
7/16/19,0.98777
7/15/19,0.98439
7/12/19,0.984
7/11/19,0.99001
7/10/19,0.9894
7/9/19,0.99348
7/8/19,0.99375
7/5/19,0.99147
7/4/19,0.98436
7/3/19,0.98625
7/2/19,0.9862
7/1/19,0.98756
6/28/19,0.97596
6/27/19,0.97649
6/26/19,0.97776
6/25/19,0.97525
6/24/19,0.97184
6/21/19,0.97623
6/20/19,0.98146
6/19/19,0.99408
6/18/19,1.00001
6/17/19,0.99905
6/14/19,0.99843
6/13/19,0.99373
6/12/19,0.99546
6/11/19,0.99229
6/10/19,0.98968
6/7/19,0.98742
6/6/19,0.99122
6/5/19,0.99467
6/4/19,0.9919
6/3/19,0.99236
5/31/19,1.00053
5/30/19,1.00778
5/29/19,1.00798
5/28/19,1.00754
5/27/19,1.00366
5/24/19,1.00158
5/23/19,1.00326
5/22/19,1.00958
5/21/19,1.011
5/20/19,1.00842
5/17/19,1.01085
5/16/19,1.00982
5/15/19,1.00861
5/14/19,1.00855
5/13/19,1.00627
5/10/19,1.01155
5/9/19,1.01482
5/8/19,1.02007
5/7/19,1.01925
5/6/19,1.01765
5/3/19,1.01637
5/2/19,1.01917
5/1/19,1.01774
4/30/19,1.01903
4/29/19,1.01958
4/26/19,1.01952
4/25/19,1.02013
4/24/19,1.02006
4/23/19,1.01992
4/22/19,1.01507
4/19/19,1.01424
4/18/19,1.0153
4/17/19,1.01031
4/16/19,1.00764
4/15/19,1.00394
4/12/19,1.00245
4/11/19,1.00315
4/10/19,1.00249
4/9/19,0.99948
4/8/19,0.99867
4/5/19,1.00011
4/4/19,0.99977
4/3/19,0.99802
4/2/19,0.99779
4/1/19,0.99891
3/29/19,0.99503
3/28/19,0.99551
3/27/19,0.99487
3/26/19,0.99431
3/25/19,0.99228
3/22/19,0.99317
3/21/19,0.99186
3/20/19,0.99251
3/19/19,0.99907
3/18/19,1.00099
3/15/19,1.00198
3/14/19,1.00372
3/13/19,1.00373
3/12/19,1.00765
3/11/19,1.01061
3/8/19,1.00784
3/7/19,1.01121
3/6/19,1.00497
3/5/19,1.00389
3/4/19,0.99885
3/1/19,0.99882
2/28/19,0.99798
2/27/19,1.00136
2/26/19,0.99942
2/25/19,1.00059
2/22/19,1.00023
2/21/19,1.00103
2/20/19,1.00066
2/19/19,1.00077
2/18/19,1.00385
2/15/19,1.00481
2/14/19,1.00473
2/13/19,1.0091
2/12/19,1.0062
2/11/19,1.00392
2/8/19,0.99992
2/7/19,1.00209
2/6/19,1.00217
2/5/19,0.99964
2/4/19,0.99772
2/1/19,0.99517
1/31/19,0.99426
1/30/19,0.99413
1/29/19,0.99461
1/28/19,0.99174
1/25/19,0.99306
1/24/19,0.99594
1/23/19,0.99442
1/22/19,0.99718
1/21/19,0.99696
1/18/19,0.99513
1/17/19,0.99404
1/16/19,0.99018
1/15/19,0.98773
1/14/19,0.98086
1/11/19,0.98381
1/10/19,0.98431
1/9/19,0.97431
1/8/19,0.9811
1/7/19,0.9796
1/4/19,0.98616
1/3/19,0.98669
1/2/19,0.99
1/1/19,0.98099
12/31/18,0.98099
12/28/18,0.98389
12/27/18,0.98772
12/26/18,0.99557
12/25/18,0.98439
12/24/18,0.98623
12/21/18,0.9951
12/20/18,0.98779
12/19/18,0.99453
12/18/18,0.9922
12/17/18,0.99296
12/14/18,0.99787
12/13/18,0.99397
12/12/18,0.99345
12/11/18,0.99317
12/10/18,0.99028
12/7/18,0.99063
12/6/18,0.99239
12/5/18,0.99771
12/4/18,0.99719
12/3/18,0.99745
11/30/18,0.99863
11/29/18,0.99539
11/28/18,0.99351
11/27/18,0.9985
11/26/18,0.99815
11/23/18,0.99661
11/22/18,0.99402
11/21/18,0.99441
11/20/18,0.995
11/19/18,0.99348
11/16/18,0.99962
11/15/18,1.0059
11/14/18,1.00601
11/13/18,1.00679
11/12/18,1.01085
11/9/18,1.00531
11/8/18,1.00584
11/7/18,1.00189
11/6/18,1.00243
11/5/18,1.00437
11/2/18,1.00318
11/1/18,1.00201
10/31/18,1.00845
10/30/18,1.00516
10/29/18,1.00177
10/26/18,0.99691
10/25/18,0.99897
10/24/18,0.99778
10/23/18,0.99476
10/22/18,0.99563
10/19/18,0.99598
10/18/18,0.9956
10/17/18,0.99521
10/16/18,0.99061
10/15/18,0.98696
10/12/18,0.99142
10/11/18,0.98929
10/10/18,0.99
10/9/18,0.99161
10/8/18,0.99223
10/5/18,0.99187
10/4/18,0.99161
10/3/18,0.99231
10/2/18,0.98376
10/1/18,0.9837
9/28/18,0.98163
9/27/18,0.97717
9/26/18,0.96572
9/25/18,0.96492
9/24/18,0.96394
9/21/18,0.9578
9/20/18,0.95881
9/19/18,0.96706
9/18/18,0.96449
9/17/18,0.96253
9/14/18,0.96721
9/13/18,0.96535
9/12/18,0.97063
9/11/18,0.97213
9/10/18,0.97493
9/7/18,0.96863
9/6/18,0.96511
9/5/18,0.97168
9/4/18,0.97417
9/3/18,0.96907
8/31/18,0.96848
8/30/18,0.9689
8/29/18,0.97046
8/28/18,0.97592
8/27/18,0.9798
8/24/18,0.98318
8/23/18,0.98593
8/22/18,0.98296
8/21/18,0.98484
8/20/18,0.99135
8/17/18,0.99523
8/16/18,0.99682
8/15/18,0.9935
8/14/18,0.99411
8/13/18,0.99326
8/10/18,0.99516
8/9/18,0.99349
8/8/18,0.99318
8/7/18,0.99555
8/6/18,0.9967
8/3/18,0.99421
8/2/18,0.99494
8/1/18,0.99199
7/31/18,0.99
7/30/18,0.98804
7/27/18,0.99388
7/26/18,0.99403
7/25/18,0.99165
7/24/18,0.99353
7/23/18,0.99223
7/20/18,0.99224
7/19/18,0.99873
7/18/18,0.99893
7/17/18,1.00003
7/16/18,0.99657
7/13/18,1.00134
7/12/18,1.00228
7/11/18,0.99585
7/10/18,0.99178
7/9/18,0.99131
7/6/18,0.98974
7/5/18,0.993
7/4/18,0.99188
7/3/18,0.99238
7/2/18,0.99351
6/29/18,0.99005
6/28/18,0.99743
6/27/18,0.99705
6/26/18,0.99099
6/25/18,0.98681
6/22/18,0.98743
6/21/18,0.99169
6/20/18,0.99611
6/19/18,0.99411
6/18/18,0.99507
6/15/18,0.99654
6/14/18,0.99675
6/13/18,0.98537
6/12/18,0.98671
6/11/18,0.98525
6/8/18,0.98458
6/7/18,0.98037
6/6/18,0.98617
6/5/18,0.98439
6/4/18,0.98785
6/1/18,0.98768
5/31/18,0.98567
5/30/18,0.989
5/29/18,0.99127
5/28/18,0.99325
5/25/18,0.98965
5/24/18,0.99132
5/23/18,0.99559
5/22/18,0.99265
5/21/18,0.99715
5/18/18,0.99738
5/17/18,1.0013
5/16/18,1.00117
5/15/18,1.0012
5/14/18,1.00043
5/11/18,1.00003
5/10/18,1.00294
5/9/18,1.00484
5/8/18,1.00156
5/7/18,1.00253
5/4/18,0.99968
5/3/18,0.99724
5/2/18,0.9985
5/1/18,0.99646
4/30/18,0.99082
4/27/18,0.98763
4/26/18,0.98916
4/25/18,0.98315
4/24/18,0.97881
4/23/18,0.97803
4/20/18,0.97467
4/19/18,0.9712
4/18/18,0.96861
4/17/18,0.96625
4/16/18,0.95987
4/13/18,0.96153
4/12/18,0.96227
4/11/18,0.95761
4/10/18,0.95682
4/9/18,0.95608
4/6/18,0.95856
4/5/18,0.9634
4/4/18,0.9607
4/3/18,0.95872
4/2/18,0.95485
3/30/18,0.95343
3/29/18,0.95631
3/28/18,0.9565
3/27/18,0.94669
3/26/18,0.94533
3/23/18,0.94701
3/22/18,0.94906
3/21/18,0.94955
3/20/18,0.95644
3/19/18,0.95092
3/16/18,0.9519
3/15/18,0.95142
3/14/18,0.94484
3/13/18,0.94394
3/12/18,0.94754
3/9/18,0.95119
3/8/18,0.95101
3/7/18,0.94343
3/6/18,0.94057
3/5/18,0.93978
3/2/18,0.93672
3/1/18,0.94169
2/28/18,0.94446
2/27/18,0.93886
2/26/18,0.93794
2/23/18,0.9357
2/22/18,0.93284
2/21/18,0.93886
2/20/18,0.93604
2/19/18,0.92911
2/16/18,0.92719
2/15/18,0.92194
2/14/18,0.92925
2/13/18,0.93459
2/12/18,0.939
2/9/18,0.93919
2/8/18,0.93583
2/7/18,0.94292
2/6/18,0.93584
2/5/18,0.93142
2/2/18,0.9305
2/1/18,0.92626
1/31/18,0.93111
1/30/18,0.93393
1/29/18,0.93745
1/26/18,0.9333
1/25/18,0.94076
1/24/18,0.9453
1/23/18,0.95762
1/22/18,0.96161
1/19/18,0.96398
1/18/18,0.9586
1/17/18,0.96539
1/16/18,0.95938
1/15/18,0.96285
1/12/18,0.9666
1/11/18,0.97562
1/10/18,0.97802
1/9/18,0.98319
1/8/18,0.97685
1/5/18,0.9743
1/4/18,0.97443
1/3/18,0.97678
1/2/18,0.97159
1/1/18,0.97409
12/29/17,0.97409
12/28/17,0.97838
12/27/17,0.98625
12/26/17,0.98926
12/25/17,0.9879
12/22/17,0.98793
12/21/17,0.9882
12/20/17,0.98677
12/19/17,0.98459
12/18/17,0.98557
12/15/17,0.99009
12/14/17,0.989
12/13/17,0.98531
12/12/17,0.99147
12/11/17,0.99177
12/8/17,0.99247
12/7/17,0.99435
12/6/17,0.98978
12/5/17,0.98725
12/4/17,0.98497
12/1/17,0.9755
11/30/17,0.98341
11/29/17,0.98448
11/28/17,0.98363
11/27/17,0.98127
11/24/17,0.97875
11/23/17,0.98146
11/22/17,0.98179
11/21/17,0.99139
11/20/17,0.9934
11/17/17,0.98842
11/16/17,0.99387
11/15/17,0.98818
11/14/17,0.98929
11/13/17,0.99609
11/10/17,0.99575
11/9/17,0.99383
11/8/17,0.99993
11/7/17,0.99959
11/6/17,0.99727
11/3/17,1.0003
11/2/17,0.99923
11/1/17,1.00328
10/31/17,0.9973
10/30/17,0.99425
10/27/17,0.99716
10/26/17,0.99738
10/25/17,0.98958
10/24/17,0.99099
10/23/17,0.9849
10/20/17,0.98388
10/19/17,0.97603
10/18/17,0.98158
10/17/17,0.97826
10/16/17,0.97514
10/13/17,0.97426
10/12/17,0.97535
10/11/17,0.97309
10/10/17,0.97499
10/9/17,0.97967
10/6/17,0.97743
10/5/17,0.97812
10/4/17,0.97481
10/3/17,0.97348
10/2/17,0.97462
9/29/17,0.96765
9/28/17,0.97
9/27/17,0.97208
9/26/17,0.96856
9/25/17,0.96616
9/22/17,0.96923
9/21/17,0.97061
9/20/17,0.96953
9/19/17,0.96263
9/18/17,0.96122
9/15/17,0.95927
9/14/17,0.96278
9/13/17,0.96378
9/12/17,0.95981
9/11/17,0.95615
9/8/17,0.94394
9/7/17,0.95035
9/6/17,0.95635
9/5/17,0.95516
9/4/17,0.95742
9/1/17,0.96436
8/31/17,0.9586
8/30/17,0.96336
8/29/17,0.95557
8/28/17,0.9552
8/25/17,0.95645
8/24/17,0.96519
8/23/17,0.96521
8/22/17,0.96805
8/21/17,0.96176
8/18/17,0.9648
8/17/17,0.96286
8/16/17,0.96571
8/15/17,0.97243
8/14/17,0.9718
8/11/17,0.96134
8/10/17,0.96248
8/9/17,0.96344
8/8/17,0.97397
8/7/17,0.97271
8/4/17,0.97267
8/3/17,0.96846
8/2/17,0.97081
8/1/17,0.96559
7/31/17,0.96632
7/28/17,0.96834
7/27/17,0.96477
7/26/17,0.95067
7/25/17,0.95243
7/24/17,0.94606
7/21/17,0.94536
7/20/17,0.95118
7/19/17,0.95552
7/18/17,0.95479
7/17/17,0.96227
7/14/17,0.96326
7/13/17,0.96711
7/12/17,0.96511
7/11/17,0.96347
7/10/17,0.96565
7/7/17,0.96361
7/6/17,0.96004
7/5/17,0.96398
7/4/17,0.96485
7/3/17,0.96354
6/30/17,0.95759
6/29/17,0.95584
6/28/17,0.95951
6/27/17,0.95996
6/26/17,0.97227
6/23/17,0.96914
6/22/17,0.97176
6/21/17,0.97241
6/20/17,0.97493
6/19/17,0.97545
6/16/17,0.9736
6/15/17,0.97514
6/14/17,0.97077
6/13/17,0.96883
6/12/17,0.96869
6/9/17,0.96885
6/8/17,0.96694
6/7/17,0.96445
6/6/17,0.9619
6/5/17,0.96483
6/2/17,0.96222
6/1/17,0.97123
5/31/17,0.96756
5/30/17,0.97456
5/29/17,0.97746
5/26/17,0.9739
5/25/17,0.97279
5/24/17,0.97275
5/23/17,0.97581
5/22/17,0.97336
5/19/17,0.9726
5/18/17,0.97979
5/17/17,0.97878
5/16/17,0.98587
5/15/17,0.99652
5/12/17,1.00061
5/11/17,1.00771
5/10/17,1.00887
5/9/17,1.00728
5/8/17,0.99867
5/5/17,0.98664
5/4/17,0.98625
5/3/17,0.99468
5/2/17,0.99153
5/1/17,0.99621
4/28/17,0.99467
4/27/17,0.99369
4/26/17,0.99314
4/25/17,0.99359
4/24/17,0.99571
4/21/17,0.99581
4/20/17,0.99863
4/19/17,0.99811
4/18/17,0.99609
4/17/17,1.00434
4/14/17,1.00524
4/13/17,1.00578
4/12/17,1.00261
4/11/17,1.00731
4/10/17,1.00847
4/7/17,1.00864
4/6/17,1.0049
4/5/17,1.00485
4/4/17,1.00187
4/3/17,1.0015
3/31/17,1.00266
3/30/17,1.0011
3/29/17,0.99635
3/28/17,0.99221
3/27/17,0.98555
3/24/17,0.99124
3/23/17,0.99328
3/22/17,0.99135
3/21/17,0.99378
3/20/17,0.99838
3/17/17,0.9983
3/16/17,0.99654
3/15/17,1.00014
3/14/17,1.01009
3/13/17,1.00715
3/10/17,1.01045
3/9/17,1.01242
3/8/17,1.01473
3/7/17,1.01313
3/6/17,1.01195
3/3/17,1.00721
3/2/17,1.01319
3/1/17,1.00882
2/28/17,1.00574
2/27/17,1.0087
2/24/17,1.00724
2/23/17,1.00628
2/22/17,1.01038
2/21/17,1.00968
2/20/17,1.00266
2/17/17,1.00236
2/16/17,0.99697
2/15/17,1.00545
2/14/17,1.00596
2/13/17,1.0054
2/10/17,1.00199
2/9/17,1.0015
2/8/17,0.99453
2/7/17,0.99749
2/6/17,0.9908
2/3/17,0.99208
2/2/17,0.99273
2/1/17,0.99276
1/31/17,0.98949
1/30/17,0.99524
1/27/17,0.99896
1/26/17,0.9996
1/25/17,0.99917
1/24/17,1.00081
1/23/17,0.99615
1/20/17,1.00117
1/19/17,1.00612
1/18/17,1.00731
1/17/17,1.00143
1/16/17,1.01112
1/13/17,1.00816
1/12/17,1.01083
1/11/17,1.01405
1/10/17,1.01674
1/9/17,1.01511
1/6/17,1.01682
1/5/17,1.0097
1/4/17,1.02024
1/3/17,1.02718
1/2/17,1.02258
12/30/16,1.01772
12/29/16,1.02306
12/28/16,1.02803
12/27/16,1.02773
12/26/16,1.02651
12/23/16,1.026
12/22/16,1.02564
12/21/16,1.02678
12/20/16,1.0282
12/19/16,1.0271
12/16/16,1.02634
12/15/16,1.02984
12/14/16,1.02011
12/13/16,1.01219
12/12/16,1.01328
12/9/16,1.01656
12/8/16,1.01621
12/7/16,1.00696
12/6/16,1.0098
12/5/16,1.00621
12/2/16,1.00998
12/1/16,1.01035
11/30/16,1.01711
11/29/16,1.01146
11/28/16,1.01291
11/25/16,1.01261
11/24/16,1.01626
11/23/16,1.01622
11/22/16,1.01116
11/21/16,1.00855
11/18/16,1.00993
11/17/16,1.00694
11/16/16,1.00198
11/15/16,1.00171
11/14/16,0.99799
11/11/16,0.98745
11/10/16,0.98677
11/9/16,0.9842
11/8/16,0.97761
11/7/16,0.97427
11/4/16,0.96808
11/3/16,0.97389
11/2/16,0.97325
11/1/16,0.97527
10/31/16,0.98893
10/28/16,0.98731
10/27/16,0.9935
10/26/16,0.9934
10/25/16,0.99438
10/24/16,0.99349
10/21/16,0.99304
10/20/16,0.9927
10/19/16,0.98899
10/18/16,0.98969
10/17/16,0.98898
10/14/16,0.99011
10/13/16,0.98613
10/12/16,0.99065
10/11/16,0.98834
10/10/16,0.9824
10/7/16,0.97702
10/6/16,0.98061
10/5/16,0.97405
10/4/16,0.97868
10/3/16,0.9733
9/30/16,0.97127
9/29/16,0.97125
9/28/16,0.96594
9/27/16,0.97092
9/26/16,0.97071
9/23/16,0.96923
9/22/16,0.96987
9/21/16,0.9687
9/20/16,0.97354
9/19/16,0.97909
9/16/16,0.98004
9/15/16,0.97943
9/14/16,0.97159
9/13/16,0.97324
9/12/16,0.97624
9/9/16,0.97166
9/8/16,0.97518
9/7/16,0.9725
9/6/16,0.96979
9/5/16,0.96957
9/2/16,0.97988
9/1/16,0.98016
8/31/16,0.98001
8/30/16,0.98378
8/29/16,0.98358
8/26/16,0.97819
8/25/16,0.97789
8/24/16,0.96766
8/23/16,0.96688
8/22/16,0.96298
8/19/16,0.9624
8/18/16,0.95981
8/17/16,0.95415
8/16/16,0.96199
8/15/16,0.9617
8/12/16,0.97264
8/11/16,0.97447
8/10/16,0.97542
8/9/16,0.97491
8/8/16,0.9812
8/5/16,0.98228
8/4/16,0.98066
8/3/16,0.97396
8/2/16,0.97312
8/1/16,0.96414
7/29/16,0.96817
7/28/16,0.9689
7/27/16,0.98091
7/26/16,0.98592
7/25/16,0.99238
7/22/16,0.9858
7/21/16,0.9868
7/20/16,0.98559
7/19/16,0.98717
7/18/16,0.98546
7/15/16,0.98228
7/14/16,0.98154
7/13/16,0.98082
7/12/16,0.98523
7/11/16,0.98897
7/8/16,0.98267
7/7/16,0.98279
7/6/16,0.978
7/5/16,0.9746
7/4/16,0.97655
7/1/16,0.97028
6/30/16,0.97247
6/29/16,0.97596
6/28/16,0.97961
6/27/16,0.98165
6/24/16,0.97836
6/23/16,0.97079
6/22/16,0.95685
6/21/16,0.95822
6/20/16,0.96196
6/17/16,0.96188
6/16/16,0.95892
6/15/16,0.96484
6/14/16,0.96131
6/13/16,0.96318
6/10/16,0.96422
6/9/16,0.96324
