dt,close
2011-06-17,62.93000030517578
2011-06-20,62.970001220703125
2011-06-21,67.0
2011-06-22,66.69999694824219
2011-06-23,66.37999725341797
2011-06-24,65.37999725341797
2011-06-27,64.51000213623047
2011-06-28,66.69000244140625
2011-06-29,72.44000244140625
2011-06-30,73.4800033569336
2011-07-01,73.81999969482422
2011-07-05,74.01000213623047
2011-07-06,73.12000274658203
2011-07-07,75.66000366210938
2011-07-08,75.5
2011-07-11,72.52999877929688
2011-07-12,72.54000091552734
2011-07-13,73.2300033569336
2011-07-14,72.13999938964844
2011-07-15,77.7699966430664
2011-07-18,76.6500015258789
2011-07-19,78.94000244140625
2011-07-20,78.47000122070312
2011-07-21,79.16000366210938
2011-07-22,79.30999755859375
2011-07-25,78.87000274658203
2011-07-26,78.62000274658203
2011-07-27,76.88999938964844
2011-07-28,75.75
2011-07-29,75.3499984741211
2011-08-01,75.55999755859375
2011-08-02,82.83000183105469
2011-08-03,83.08000183105469
2011-08-04,79.05000305175781
2011-08-05,78.81999969482422
2011-08-08,69.66999816894531
2011-08-09,73.29000091552734
2011-08-10,72.87999725341797
2011-08-11,77.12000274658203
2011-08-12,76.29000091552734
2011-08-15,80.18000030517578
2011-08-16,78.76000213623047
2011-08-17,79.80000305175781
2011-08-18,72.51000213623047
2011-08-19,70.19000244140625
2011-08-22,67.44000244140625
2011-08-23,70.73999786376953
2011-08-24,69.83999633789062
2011-08-25,68.54000091552734
2011-08-26,71.83000183105469
2011-08-29,74.19999694824219
2011-08-30,75.94000244140625
2011-08-31,76.5
2011-09-01,76.5
2011-09-02,73.83000183105469
2011-09-06,73.33000183105469
2011-09-07,76.30000305175781
2011-09-08,76.12000274658203
2011-09-09,73.91999816894531
2011-09-12,74.26000213623047
2011-09-13,75.41000366210938
2011-09-14,76.5199966430664
2011-09-15,78.9800033569336
2011-09-16,79.86000061035156
2011-09-19,79.66000366210938
2011-09-20,76.98999786376953
2011-09-21,72.80000305175781
2011-09-22,66.1500015258789
2011-09-23,63.36000061035156
2011-09-26,65.86000061035156
2011-09-27,69.2699966430664
2011-09-28,65.25
2011-09-29,65.06999969482422
2011-09-30,60.650001525878906
2011-10-03,57.27000045776367
2011-10-04,59.36000061035156
2011-10-05,62.11000061035156
2011-10-06,64.56999969482422
2011-10-07,62.81999969482422
2011-10-10,66.16000366210938
2011-10-11,65.63999938964844
2011-10-12,68.2699966430664
2011-10-13,68.7300033569336
2011-10-14,71.41999816894531
2011-10-17,71.25
2011-10-18,75.80000305175781
2011-10-19,75.13999938964844
2011-10-20,74.55999755859375
2011-10-21,78.88999938964844
2011-10-24,81.58000183105469
2011-10-25,78.91000366210938
2011-10-26,83.22000122070312
2011-10-27,86.8499984741211
2011-10-28,86.18000030517578
2011-10-31,82.91000366210938
2011-11-01,78.91999816894531
2011-11-02,82.12999725341797
2011-11-03,83.7300033569336
2011-11-04,84.19999694824219
2011-11-07,83.66000366210938
2011-11-08,84.01000213623047
2011-11-09,79.43000030517578
2011-11-10,82.33999633789062
2011-11-11,83.47000122070312
2011-11-14,82.4800033569336
2011-11-15,83.58999633789062
2011-11-16,83.51000213623047
2011-11-17,79.52999877929688
2011-11-18,78.26000213623047
2011-11-21,75.31999969482422
2011-11-22,74.33000183105469
2011-11-23,71.55000305175781
2011-11-25,70.36000061035156
2011-11-28,74.58999633789062
2011-11-29,75.9800033569336
2011-11-30,79.48999786376953
2011-12-01,78.48999786376953
2011-12-02,78.47000122070312
2011-12-05,80.13999938964844
2011-12-06,79.20999908447266
2011-12-07,77.33000183105469
2011-12-08,73.81999969482422
2011-12-09,76.31999969482422
2011-12-12,72.66000366210938
2011-12-13,72.0199966430664
2011-12-14,68.1500015258789
2011-12-15,67.9800033569336
2011-12-16,70.66999816894531
2011-12-19,68.08000183105469
2011-12-20,71.68000030517578
2011-12-21,72.63999938964844
2011-12-22,73.08000183105469
2011-12-23,73.43000030517578
2011-12-27,73.1500015258789
2011-12-28,71.97000122070312
2011-12-29,72.9000015258789
2011-12-30,73.0999984741211
2012-01-03,76.29000091552734
2012-01-04,77.9800033569336
2012-01-05,78.69000244140625
2012-01-06,78.13999938964844
2012-01-09,78.06999969482422
2012-01-10,80.93000030517578
2012-01-11,78.26000213623047
2012-01-12,75.5
2012-01-13,72.87000274658203
2012-01-17,73.55999755859375
2012-01-18,75.5199966430664
2012-01-19,74.83000183105469
2012-01-20,72.38999938964844
2012-01-23,74.25
2012-01-24,73.37999725341797
2012-01-25,74.58999633789062
2012-01-26,71.47000122070312
2012-01-27,72.22000122070312
2012-01-30,72.27999877929688
2012-01-31,72.58000183105469
2012-02-01,71.1500015258789
2012-02-02,71.51000213623047
2012-02-03,72.37999725341797
2012-02-06,74.29000091552734
2012-02-07,75.38999938964844
2012-02-08,75.80999755859375
2012-02-09,76.80999755859375
2012-02-10,76.61000061035156
2012-02-13,77.11000061035156
2012-02-14,79.4800033569336
2012-02-15,79.66000366210938
2012-02-16,79.7699966430664
2012-02-17,80.94000244140625
2012-02-21,80.6500015258789
2012-02-22,79.3499984741211
2012-02-23,83.3499984741211
2012-02-24,83.29000091552734
2012-02-27,82.12000274658203
2012-02-28,80.31999969482422
2012-02-29,78.72000122070312
2012-03-01,80.56999969482422
2012-03-02,78.58999633789062
2012-03-05,78.41999816894531
2012-03-06,75.94000244140625
2012-03-07,77.05999755859375
2012-03-08,78.16999816894531
2012-03-09,78.68000030517578
2012-03-12,77.44999694824219
2012-03-13,79.33000183105469
2012-03-14,79.25
2012-03-15,79.01000213623047
2012-03-16,79.93000030517578
2012-03-19,79.8499984741211
2012-03-20,77.6500015258789
2012-03-21,77.0
2012-03-22,74.66999816894531
2012-03-23,75.30000305175781
2012-03-26,75.25
2012-03-27,72.97000122070312
2012-03-28,71.55000305175781
2012-03-29,70.51000213623047
2012-03-30,70.7699966430664
2012-04-02,70.95999908447266
2012-04-03,69.6500015258789
2012-04-04,67.68000030517578
2012-04-05,67.62999725341797
2012-04-09,66.4800033569336
2012-04-10,64.58000183105469
2012-04-11,64.33999633789062
2012-04-12,67.41999816894531
2012-04-13,65.26000213623047
2012-04-16,65.13999938964844
2012-04-17,66.33999633789062
2012-04-18,64.56999969482422
2012-04-19,64.94999694824219
2012-04-20,63.939998626708984
2012-04-23,64.29000091552734
2012-04-24,64.58999633789062
2012-04-25,65.7300033569336
2012-04-26,66.19999694824219
2012-04-27,65.61000061035156
2012-04-30,66.11000061035156
2012-05-01,67.91000366210938
2012-05-02,65.87000274658203
2012-05-03,65.01000213623047
2012-05-04,64.55000305175781
2012-05-07,66.48999786376953
2012-05-08,66.27999877929688
2012-05-09,66.22000122070312
2012-05-10,66.29000091552734
2012-05-11,66.55000305175781
2012-05-14,64.3499984741211
2012-05-15,61.58000183105469
2012-05-16,60.560001373291016
2012-05-17,57.880001068115234
2012-05-18,56.779998779296875
2012-05-21,60.52000045776367
2012-05-22,58.630001068115234
2012-05-23,58.099998474121094
2012-05-24,55.4900016784668
2012-05-25,54.619998931884766
2012-05-29,55.70000076293945
2012-05-30,53.61000061035156
2012-05-31,54.09000015258789
2012-06-01,50.470001220703125
2012-06-04,49.529998779296875
2012-06-05,50.150001525878906
2012-06-06,51.90999984741211
2012-06-07,51.02000045776367
2012-06-08,49.29999923706055
2012-06-11,47.5
2012-06-12,47.41999816894531
2012-06-13,45.72999954223633
2012-06-14,45.900001525878906
2012-06-15,47.02000045776367
2012-06-18,46.650001525878906
2012-06-19,50.43000030517578
2012-06-20,48.599998474121094
2012-06-21,45.02000045776367
2012-06-22,45.52000045776367
2012-06-25,43.79999923706055
2012-06-26,44.619998931884766
2012-06-27,45.95000076293945
2012-06-28,45.83000183105469
2012-06-29,49.11000061035156
2012-07-02,48.11000061035156
2012-07-03,50.290000915527344
2012-07-05,49.2599983215332
2012-07-06,48.5
2012-07-09,48.400001525878906
2012-07-10,46.06999969482422
2012-07-11,47.0
2012-07-12,46.06999969482422
2012-07-13,47.75
2012-07-16,48.290000915527344
2012-07-17,51.66999816894531
2012-07-18,53.36000061035156
2012-07-19,54.5099983215332
2012-07-20,52.959999084472656
2012-07-23,50.529998779296875
2012-07-24,48.279998779296875
2012-07-25,47.63999938964844
2012-07-26,47.83000183105469
2012-07-27,49.16999816894531
2012-07-30,49.349998474121094
2012-07-31,47.09000015258789
2012-08-01,47.29999923706055
2012-08-02,41.79999923706055
2012-08-03,44.06999969482422
2012-08-06,44.619998931884766
2012-08-07,45.459999084472656
2012-08-08,47.33000183105469
2012-08-09,47.849998474121094
2012-08-10,47.540000915527344
2012-08-13,46.650001525878906
2012-08-14,47.439998626708984
2012-08-15,47.9900016784668
2012-08-16,49.04999923706055
2012-08-17,48.7400016784668
2012-08-20,47.5099983215332
2012-08-21,48.689998626708984
2012-08-22,47.869998931884766
2012-08-23,46.18000030517578
2012-08-24,46.84000015258789
2012-08-27,46.849998474121094
2012-08-28,47.5
2012-08-29,47.25
2012-08-30,45.93000030517578
2012-08-31,47.22999954223633
2012-09-04,47.689998626708984
2012-09-05,51.560001373291016
2012-09-06,50.959999084472656
2012-09-07,52.33000183105469
2012-09-10,52.099998474121094
2012-09-11,53.97999954223633
2012-09-12,55.09000015258789
2012-09-13,55.869998931884766
2012-09-14,57.779998779296875
2012-09-17,56.08000183105469
2012-09-18,54.63999938964844
2012-09-19,54.0099983215332
2012-09-20,53.13999938964844
2012-09-21,53.34000015258789
2012-09-24,52.18000030517578
2012-09-25,50.75
2012-09-26,49.83000183105469
2012-09-27,52.79999923706055
2012-09-28,54.11000061035156
2012-10-01,54.29999923706055
2012-10-02,55.02000045776367
2012-10-03,52.91999816894531
2012-10-04,53.849998474121094
2012-10-05,52.310001373291016
2012-10-08,51.93000030517578
2012-10-09,54.400001525878906
2012-10-10,53.15999984741211
2012-10-11,56.540000915527344
2012-10-12,55.189998626708984
2012-10-15,55.0099983215332
2012-10-16,56.18000030517578
2012-10-17,57.34000015258789
2012-10-18,57.619998931884766
2012-10-19,56.5099983215332
2012-10-22,55.79999923706055
2012-10-23,54.290000915527344
2012-10-24,53.08000183105469
2012-10-25,54.08000183105469
2012-10-26,53.36000061035156
2012-10-31,53.91999816894531
2012-11-01,59.72999954223633
2012-11-02,56.029998779296875
2012-11-05,57.59000015258789
2012-11-06,59.709999084472656
2012-11-07,56.72999954223633
2012-11-08,54.72999954223633
2012-11-09,54.849998474121094
2012-11-12,53.95000076293945
2012-11-13,52.58000183105469
2012-11-14,50.970001220703125
2012-11-15,50.279998779296875
2012-11-16,49.0099983215332
2012-11-19,51.279998779296875
2012-11-20,50.349998474121094
2012-11-21,50.61000061035156
2012-11-23,51.150001525878906
2012-11-26,49.91999816894531
2012-11-27,49.29999923706055
2012-11-28,49.5099983215332
2012-11-29,49.0
2012-11-30,49.689998626708984
2012-12-03,50.2400016784668
2012-12-04,50.369998931884766
2012-12-05,50.93000030517578
2012-12-06,49.58000183105469
2012-12-07,50.06999969482422
2012-12-10,47.83000183105469
2012-12-11,47.04999923706055
2012-12-12,47.25
2012-12-13,47.43000030517578
2012-12-14,47.560001373291016
2012-12-17,48.130001068115234
2012-12-18,51.380001068115234
2012-12-19,51.0099983215332
2012-12-20,53.84000015258789
2012-12-21,53.91999816894531
2012-12-24,52.40999984741211
2012-12-26,52.5
2012-12-27,51.650001525878906
2012-12-28,50.34000015258789
2012-12-31,52.209999084472656
2013-01-02,54.630001068115234
2013-01-03,54.95000076293945
2013-01-04,54.81999969482422
2013-01-07,54.77000045776367
2013-01-08,54.869998931884766
2013-01-09,53.77000045776367
2013-01-10,55.29999923706055
2013-01-11,55.59000015258789
2013-01-14,54.36000061035156
2013-01-15,55.470001220703125
2013-01-16,55.65999984741211
2013-01-17,56.56999969482422
2013-01-18,56.91999816894531
2013-01-22,59.119998931884766
2013-01-23,57.2400016784668
2013-01-24,57.29999923706055
2013-01-25,58.2400016784668
2013-01-28,57.09000015258789
2013-01-29,58.54999923706055
2013-01-30,58.9900016784668
2013-01-31,58.15999984741211
2013-02-01,58.290000915527344
2013-02-04,56.9900016784668
2013-02-05,58.0
2013-02-06,59.04999923706055
2013-02-07,58.220001220703125
2013-02-08,59.20000076293945
2013-02-11,58.27000045776367
2013-02-12,59.52000045776367
2013-02-13,60.0
2013-02-14,59.029998779296875
2013-02-15,58.2400016784668
2013-02-19,59.72999954223633
2013-02-20,58.31999969482422
2013-02-21,61.06999969482422
2013-02-22,61.779998779296875
2013-02-25,58.529998779296875
2013-02-26,57.90999984741211
2013-02-27,59.029998779296875
2013-02-28,57.880001068115234
2013-03-01,56.400001525878906
2013-03-04,56.20000076293945
2013-03-05,56.90999984741211
2013-03-06,57.060001373291016
2013-03-07,59.2599983215332
2013-03-08,58.880001068115234
2013-03-11,58.0099983215332
2013-03-12,57.119998931884766
2013-03-13,56.61000061035156
2013-03-14,59.040000915527344
2013-03-15,58.720001220703125
2013-03-18,58.790000915527344
2013-03-19,57.7599983215332
2013-03-20,57.369998931884766
2013-03-21,57.61000061035156
2013-03-22,57.27000045776367
2013-03-25,57.650001525878906
2013-03-26,59.54999923706055
2013-03-27,59.220001220703125
2013-03-28,59.220001220703125
2013-04-01,58.970001220703125
2013-04-02,58.849998474121094
2013-04-03,56.90999984741211
2013-04-04,56.540000915527344
2013-04-05,56.540000915527344
2013-04-08,57.7400016784668
2013-04-09,58.95000076293945
2013-04-10,61.0
2013-04-11,60.61000061035156
2013-04-12,59.70000076293945
2013-04-15,58.060001373291016
2013-04-16,59.869998931884766
2013-04-17,58.56999969482422
2013-04-18,59.90999984741211
2013-04-19,59.70000076293945
2013-04-22,60.02000045776367
2013-04-23,61.43000030517578
2013-04-24,62.11000061035156
2013-04-25,61.72999954223633
2013-04-26,60.91999816894531
2013-04-29,61.27000045776367
2013-04-30,61.0
2013-05-01,57.939998626708984
2013-05-02,58.810001373291016
2013-05-03,61.7599983215332
2013-05-06,62.0099983215332
2013-05-07,62.970001220703125
2013-05-08,63.540000915527344
2013-05-09,62.54999923706055
2013-05-10,61.560001373291016
2013-05-13,60.880001068115234
2013-05-14,62.029998779296875
2013-05-15,60.34000015258789
2013-05-16,61.060001373291016
2013-05-17,63.04999923706055
2013-05-20,64.62999725341797
2013-05-21,63.939998626708984
2013-05-22,63.02000045776367
2013-05-23,63.02000045776367
2013-05-24,61.599998474121094
2013-05-28,62.869998931884766
2013-05-29,62.689998626708984
2013-05-30,61.900001525878906
2013-05-31,60.63999938964844
2013-06-03,61.0099983215332
2013-06-04,61.310001373291016
2013-06-05,61.20000076293945
2013-06-06,62.119998931884766
2013-06-07,63.15999984741211
2013-06-10,63.04999923706055
2013-06-11,61.86000061035156
2013-06-12,61.61000061035156
2013-06-13,62.349998474121094
2013-06-14,61.75
2013-06-17,62.720001220703125
2013-06-18,62.47999954223633
2013-06-19,62.16999816894531
2013-06-20,60.459999084472656
2013-06-21,60.9900016784668
2013-06-24,59.65999984741211
2013-06-25,60.459999084472656
2013-06-26,60.20000076293945
2013-06-27,59.90999984741211
2013-06-28,59.97999954223633
2013-07-01,60.61000061035156
2013-07-02,61.81999969482422
2013-07-03,62.65999984741211
2013-07-05,64.30999755859375
2013-07-08,63.58000183105469
2013-07-09,64.01000213623047
2013-07-10,64.18000030517578
2013-07-11,64.23999786376953
2013-07-12,64.2699966430664
2013-07-15,64.0999984741211
2013-07-16,64.20999908447266
2013-07-17,65.5
2013-07-18,66.77999877929688
2013-07-19,67.66000366210938
2013-07-22,67.29000091552734
2013-07-23,66.9800033569336
2013-07-24,65.2699966430664
2013-07-25,66.30999755859375
2013-07-26,65.97000122070312
2013-07-29,65.01000213623047
2013-07-30,66.30999755859375
2013-07-31,68.7300033569336
2013-08-01,70.31999969482422
2013-08-02,70.5199966430664
2013-08-05,70.0999984741211
2013-08-06,69.31999969482422
2013-08-07,68.44000244140625
2013-08-08,67.94000244140625
2013-08-09,67.9800033569336
2013-08-12,67.95999908447266
2013-08-13,68.37000274658203
2013-08-14,67.63999938964844
2013-08-15,67.52999877929688
2013-08-16,68.4000015258789
2013-08-19,67.11000061035156
2013-08-20,68.27999877929688
2013-08-21,66.73999786376953
2013-08-22,68.23999786376953
2013-08-23,68.80999755859375
2013-08-26,68.7300033569336
2013-08-27,68.58000183105469
2013-08-28,69.5199966430664
2013-08-29,68.9000015258789
2013-08-30,68.31999969482422
2013-09-03,68.73999786376953
2013-09-04,69.5199966430664
2013-09-05,70.86000061035156
2013-09-06,71.61000061035156
2013-09-09,73.01000213623047
2013-09-10,73.31999969482422
2013-09-11,74.80000305175781
2013-09-12,75.13999938964844
2013-09-13,74.12999725341797
2013-09-16,74.38999938964844
2013-09-17,76.3499984741211
2013-09-18,76.55000305175781
2013-09-19,75.62999725341797
2013-09-20,75.11000061035156
2013-09-23,75.80999755859375
2013-09-24,76.47000122070312
2013-09-25,76.47000122070312
2013-09-26,77.69000244140625
2013-09-27,77.47000122070312
2013-09-30,77.19000244140625
2013-10-01,78.19000244140625
2013-10-02,78.77999877929688
2013-10-03,79.04000091552734
2013-10-04,80.5999984741211
2013-10-07,79.56999969482422
2013-10-08,78.93000030517578
2013-10-09,79.08999633789062
2013-10-10,80.98999786376953
2013-10-11,81.87000274658203
2013-10-14,83.19999694824219
2013-10-15,83.37000274658203
2013-10-16,85.5999984741211
2013-10-17,85.5
2013-10-18,87.13999938964844
2013-10-21,87.0
2013-10-22,86.06999969482422
2013-10-23,83.08000183105469
2013-10-24,85.2699966430664
2013-10-25,86.2699966430664
2013-10-28,86.1500015258789
2013-10-29,87.47000122070312
2013-10-30,89.69000244140625
2013-10-31,88.61000061035156
2013-11-01,87.98999786376953
2013-11-04,89.94999694824219
2013-11-05,89.2699966430664
2013-11-06,87.29000091552734
2013-11-07,85.06999969482422
2013-11-08,87.41000366210938
2013-11-11,88.48999786376953
2013-11-12,87.13999938964844
2013-11-13,89.83999633789062
2013-11-14,90.94999694824219
2013-11-15,91.4800033569336
2013-11-18,87.9800033569336
2013-11-19,87.33000183105469
2013-11-20,87.56999969482422
2013-11-21,91.19000244140625
2013-11-22,90.80000305175781
2013-11-25,89.68000030517578
2013-11-26,91.9800033569336
2013-11-27,88.93000030517578
2013-11-29,88.13999938964844
2013-12-02,89.12000274658203
2013-12-03,90.87999725341797
2013-12-04,91.48999786376953
2013-12-05,90.66999816894531
2013-12-06,84.8499984741211
2013-12-09,83.58000183105469
2013-12-10,83.6500015258789
2013-12-11,80.63999938964844
2013-12-12,81.2300033569336
2013-12-13,79.69999694824219
2013-12-16,80.93000030517578
2013-12-17,80.88999938964844
2013-12-18,81.47000122070312
2013-12-19,81.58000183105469
2013-12-20,81.13999938964844
2013-12-23,83.08999633789062
2013-12-24,82.86000061035156
2013-12-26,81.9800033569336
2013-12-27,82.91000366210938
2013-12-30,83.29000091552734
2013-12-31,83.11000061035156
2014-01-02,82.55000305175781
2014-01-03,81.94000244140625
2014-01-06,80.37999725341797
2014-01-07,82.9800033569336
2014-01-08,81.58000183105469
2014-01-09,81.37999725341797
2014-01-10,82.83999633789062
2014-01-13,81.62999725341797
2014-01-14,83.7699966430664
2014-01-15,84.87000274658203
2014-01-16,84.98999786376953
2014-01-17,84.18000030517578
2014-01-21,85.83999633789062
2014-01-22,87.58999633789062
2014-01-23,86.9000015258789
2014-01-24,84.0
2014-01-27,81.70999908447266
2014-01-28,84.25
2014-01-29,82.87000274658203
2014-01-30,83.38999938964844
2014-01-31,82.76000213623047
2014-02-03,79.88999938964844
2014-02-04,82.66000366210938
2014-02-05,81.94999694824219
2014-02-06,83.94000244140625
2014-02-07,84.93000030517578
2014-02-10,83.91999816894531
2014-02-11,84.61000061035156
2014-02-12,85.77999877929688
2014-02-13,86.75
2014-02-14,86.13999938964844
2014-02-18,89.58000183105469
2014-02-19,74.30000305175781
2014-02-20,71.69999694824219
2014-02-21,72.88999938964844
2014-02-24,73.44999694824219
2014-02-25,71.66999816894531
2014-02-26,73.06999969482422
2014-02-27,73.23999786376953
2014-02-28,73.75
2014-03-03,74.11000061035156
2014-03-04,75.81999969482422
2014-03-05,73.94000244140625
2014-03-06,74.06999969482422
2014-03-07,74.4000015258789
2014-03-10,72.9800033569336
2014-03-11,72.08000183105469
2014-03-12,71.58999633789062
2014-03-13,69.61000061035156
2014-03-14,70.19000244140625
2014-03-17,69.9000015258789
2014-03-18,70.58999633789062
2014-03-19,69.94999694824219
2014-03-20,71.05000305175781
2014-03-21,70.8499984741211
2014-03-24,70.69000244140625
2014-03-25,70.58000183105469
2014-03-26,69.76000213623047
2014-03-27,70.87000274658203
2014-03-28,71.72000122070312
2014-03-31,71.29000091552734
2014-04-01,72.22000122070312
2014-04-02,73.58999633789062
2014-04-03,74.87999725341797
2014-04-04,73.5999984741211
2014-04-07,71.9000015258789
2014-04-08,73.04000091552734
2014-04-09,72.95999908447266
2014-04-10,72.56999969482422
2014-04-11,72.69999694824219
2014-04-14,73.61000061035156
2014-04-15,74.13999938964844
2014-04-16,74.94000244140625
2014-04-17,77.0
2014-04-21,77.91999816894531
2014-04-22,77.94000244140625
2014-04-23,78.68000030517578
2014-04-24,79.30000305175781
2014-04-25,78.5199966430664
2014-04-28,78.55000305175781
2014-04-29,79.73999786376953
2014-04-30,74.12999725341797
2014-05-01,74.11000061035156
2014-05-02,75.0
2014-05-05,75.22000122070312
2014-05-06,76.25
2014-05-07,76.08000183105469
2014-05-08,72.37000274658203
2014-05-09,73.29000091552734
2014-05-12,74.45999908447266
2014-05-13,75.0199966430664
2014-05-14,74.37000274658203
2014-05-15,75.8499984741211
2014-05-16,74.61000061035156
2014-05-19,75.3499984741211
2014-05-20,76.02999877929688
2014-05-21,78.02999877929688
2014-05-22,77.45999908447266
2014-05-23,76.38999938964844
2014-05-27,76.51000213623047
2014-05-28,76.66000366210938
2014-05-29,77.01000213623047
2014-05-30,75.80999755859375
2014-06-02,75.2699966430664
2014-06-03,75.18000030517578
2014-06-04,74.98999786376953
2014-06-05,75.44999694824219
2014-06-06,75.25
2014-06-09,76.27999877929688
2014-06-10,74.41999816894531
2014-06-11,76.22000122070312
2014-06-12,78.48999786376953
2014-06-13,78.05999755859375
2014-06-16,79.12999725341797
2014-06-17,80.80000305175781
2014-06-18,82.33000183105469
2014-06-19,81.76000213623047
2014-06-20,81.52999877929688
2014-06-23,82.16000366210938
2014-06-24,80.08000183105469
2014-06-25,84.95999908447266
2014-06-26,82.97000122070312
2014-06-27,83.1500015258789
2014-06-30,84.0999984741211
2014-07-01,84.3499984741211
2014-07-02,83.80999755859375
2014-07-03,84.41000366210938
2014-07-07,82.69000244140625
2014-07-08,83.0999984741211
2014-07-09,82.37000274658203
2014-07-10,80.87999725341797
2014-07-11,78.4800033569336
2014-07-14,78.91999816894531
2014-07-15,77.52999877929688
2014-07-16,78.26000213623047
2014-07-17,76.55000305175781
2014-07-18,77.45999908447266
2014-07-21,76.30000305175781
2014-07-22,76.91999816894531
2014-07-23,77.63999938964844
2014-07-24,77.95999908447266
2014-07-25,77.30000305175781
2014-07-28,76.9800033569336
2014-07-29,77.05000305175781
2014-07-30,80.16999816894531
2014-07-31,78.54000091552734
2014-08-01,78.19000244140625
2014-08-04,80.73999786376953
2014-08-05,78.69999694824219
2014-08-06,80.29000091552734
2014-08-07,79.06999969482422
2014-08-08,81.26000213623047
2014-08-11,79.95999908447266
2014-08-12,78.08000183105469
2014-08-13,77.16999816894531
2014-08-14,75.19999694824219
2014-08-15,75.23999786376953
2014-08-18,76.19000244140625
2014-08-19,77.97000122070312
2014-08-20,78.44999694824219
2014-08-21,79.69999694824219
2014-08-22,80.01000213623047
2014-08-25,83.81999969482422
2014-08-26,84.8499984741211
2014-08-27,86.5199966430664
2014-08-28,87.76000213623047
2014-08-29,89.04000091552734
2014-09-02,88.19000244140625
2014-09-03,89.20999908447266
2014-09-04,87.91999816894531
2014-09-05,89.19999694824219
2014-09-08,87.52999877929688
2014-09-09,86.8499984741211
2014-09-10,87.19000244140625
2014-09-11,87.16000366210938
2014-09-12,85.30000305175781
2014-09-15,86.29000091552734
2014-09-16,87.9000015258789
2014-09-17,87.69000244140625
2014-09-18,86.5199966430664
2014-09-19,86.52999877929688
2014-09-22,82.2300033569336
2014-09-23,81.61000061035156
2014-09-24,81.88999938964844
2014-09-25,78.76000213623047
2014-09-26,79.5999984741211
2014-09-29,80.66000366210938
2014-09-30,78.0
2014-10-01,75.72000122070312
2014-10-02,74.95999908447266
2014-10-03,73.16000366210938
2014-10-06,72.56999969482422
2014-10-07,70.9800033569336
2014-10-08,71.77999877929688
2014-10-09,68.33000183105469
2014-10-10,60.97999954223633
2014-10-13,55.83000183105469
2014-10-14,54.439998626708984
2014-10-15,56.650001525878906
2014-10-16,58.599998474121094
2014-10-17,58.9900016784668
2014-10-20,59.33000183105469
2014-10-21,61.02000045776367
2014-10-22,59.25
2014-10-23,61.27000045776367
2014-10-24,60.34000015258789
2014-10-27,56.5099983215332
2014-10-28,58.380001068115234
2014-10-29,56.09000015258789
2014-10-30,54.29999923706055
2014-10-31,56.29999923706055
2014-11-03,54.83000183105469
2014-11-04,51.54999923706055
2014-11-05,52.59000015258789
2014-11-06,52.56999969482422
2014-11-07,54.25
2014-11-10,52.630001068115234
2014-11-11,53.56999969482422
2014-11-12,52.75
2014-11-13,50.95000076293945
2014-11-14,52.11000061035156
2014-11-17,50.279998779296875
2014-11-18,50.79999923706055
2014-11-19,50.33000183105469
2014-11-20,53.11000061035156
2014-11-21,54.38999938964844
2014-11-24,53.849998474121094
2014-11-25,52.86000061035156
